Asset {0} is in {1} status and cannot be repaired.,Majetek {0} je ve stavu {1} a nelze jej opravit.
Asset {0} has been updated. Please set the depreciation details if any and submit it.,"Majetek {0} byl aktualizován. Nastavte prosím podrobnosti odpisů, pokud existují, a odešlete jej."
Asset {0} does not exist,Majetek {0} neexistuje
Asset {0} does not belong to the location {1},Majetek {0} nepatří k umístění {1}
Asset {0} does not belong to the custodian {1},Majetek {0} nepatří správci {1}
Asset {0} does not belong to company {1},Majetek {0} nepatří ke společnosti {1}
Asset {0} does not belong to Item {1},Majetek {0} nepatří k položce {1}
"Asset {0} cannot be scrapped, as it is already {1}","Majetek {0} nelze vyřadit, protože je již {1}"
Asset updated due to Asset Repair {0} {1}.,Majetek byl aktualizován z důvodu opravy majetku {0} {1}.
Asset updated after being split into Asset {0},Majetek byl aktualizován po rozdělení na majetek {0}
Asset transferred to Location {0},Majetek byl převeden na umístění {0}
Asset submitted,Majetek byl odeslán
Asset sold,Majetek byl prodán
Asset scrapped via Journal Entry {0},Majetek byl vyřazen prostřednictvím účetního zápisu {0}
Asset scrapped,Majetek byl vyřazen
Asset returned,Majetek byl vrácen
Asset restored after Asset Capitalization {0} was cancelled,Majetek byl obnoven po stornování kapitalizace majetku {0}
Asset restored,Majetek byl obnoven
Asset received at Location {0} and issued to Employee {1},Majetek byl přijat na umístění {0} a vydán zaměstnanci {1}
Asset out of order due to Asset Repair {0},Majetek je mimo provoz z důvodu opravy majetku {0}
Asset issued to Employee {0},Majetek byl vydán zaměstnanci {0}
Asset deleted,Majetek byl smazán
Asset created after being split from Asset {0},Majetek byl vytvořen rozdělením z majetku {0}
Asset created,Majetek byl vytvořen
Asset capitalized after Asset Capitalization {0} was submitted,Majetek byl aktivován po odeslání kapitalizace majetku {0}
Asset cannot be scrapped before the last depreciation entry.,Majetek nelze vyřadit před posledním zápisem odpisu.
"Asset cannot be cancelled, as it is already {0}","Majetek nelze stornovat, protože je již {0}"
Asset cancelled,Majetek byl stornován
Asset Value Analytics,Analytika hodnoty majetku
Asset Shift Factor {0} is set as default currently. Please change it first.,Faktor směny majetku {0} je aktuálně nastaven jako výchozí. Nejprve ho prosím změňte.
Asset Movement record {0} created,Záznam pohybu majetku {0} byl vytvořen
Asset ID,ID majetku
Asset Depreciation Schedule {0} for Asset {1} and Finance Book {2} already exists.,Plán odpisů majetku {0} pro majetek {1} a finanční knihu {2} již existuje.
Asset Depreciation Schedule {0} for Asset {1} already exists.,Plán odpisů majetku {0} pro majetek {1} již existuje.
Asset Depreciation Schedule not found for Asset {0} and Finance Book {1},Plán odpisů majetku nebyl nalezen pro majetek {0} a finanční knihu {1}
Asset Depreciation Schedule for Asset {0} and Finance Book {1} is not using shift based depreciation,Plán odpisů majetku pro majetek {0} a finanční knihu {1} nepoužívá odpisování na základě směn
Asset Category is mandatory for Fixed Asset item,Kategorie majetku je povinná pro položku dlouhodobého majetku
"Ask your manager to set up the Exchange Rate Provider, as default provider does not support currency conversion for {0} to {1}.","Požádejte svého správce o nastavení poskytovatele směnného kurzu, protože výchozí poskytovatel nepodporuje konverzi měny z {0} na {1}."
"As {0} is enabled, you can not enable {1}.","Protože je {0} aktivováno, nelze aktivovat {1}."
"As there are sufficient raw materials, Material Request is not required for Warehouse {0}.","Protože je dostatek surovin, není pro sklad {0} vyžadován požadavek na materiál."
"As there are reserved stock, you cannot disable {0}.","Protože existují rezervované zásoby, nelze zakázat {0}."
"As there are existing submitted transactions against item {0}, you can not change the value of {1}.","Protože existují odeslané transakce pro položku {0}, nelze změnit hodnotu {1}."
"As the field {0} is enabled, the value of the field {1} should be more than 1.","Protože je pole {0} aktivováno, musí být hodnota pole {1} větší než 1."
"As the field {0} is enabled, the field {1} is mandatory.","Protože je pole {0} aktivováno, je pole {1} povinné."
"As per your request, your account and data on {0} associated with email {1} has been permanently deleted",Na vaši žádost byly váš účet a data na {0} přidružená k e-mailu {1} trvale smazány
As per Stock UOM,Dle skladové MJ
As on Date,K datu
"As document sharing is disabled, please give them the required permissions before assigning.",Sdílení dokumentů je zakázáno – před přiřazením jim prosím udělte potřebná oprávnění.
"As a best practice, do not assign the same set of permission rule to different Roles. Instead, set multiple Roles to the same User.",Jako osvědčený postup nepřiřazujte stejnou sadu pravidel oprávnění různým rolím. Místo toho přiřaďte uživateli více rolí.
As On Date,K datu
Arrival Quantity,Přijaté množství
Are you sure?,Jste si jistí?
Are you sure you want to {0}?,Opravdu chcete {0}?
Are you sure you want to unlink {0} linked item(s)?,Opravdu chcete odpojit {0} propojenou/propojené položku/položky?
Are you sure you want to unlink {0} linked doc(s)?,Opravdu chcete odpojit {0} propojený/propojené dokument/dokumenty?
Are you sure you want to set the currency as {0}? This cannot be changed later.,Opravdu chcete nastavit měnu jako {0}? Toto nastavení nelze později změnit.
Are you sure you want to save this document?,Opravdu chcete uložit tento dokument?
Are you sure you want to revise this budget? The current budget will be cancelled and a new draft will be created.,Opravdu chcete revidovat tento rozpočet? Aktuální rozpočet bude stornován a bude vytvořen nový koncept.
Are you sure you want to restart this subscription?,Opravdu chcete restartovat toto předplatné?
Are you sure you want to reset all customizations?,Opravdu chcete obnovit všechna přizpůsobení?
Are you sure you want to reset 'Create Quotation from CRM Deal' Form Script?,"Opravdu chcete obnovit skript formuláře „Vytvořit nabídku z obchodu CRM""?"
Are you sure you want to remove {0} from the hierarchy?,Opravdu chcete odebrat {0} z hierarchie?
Are you sure you want to remove this tab and all its content?,Opravdu chcete odebrat tuto záložku a veškerý její obsah?
Are you sure you want to remove the {0} filter?,Opravdu chcete odebrat filtr {0}?
Are you sure you want to remove all failed jobs?,Opravdu chcete odstranit všechny neúspěšné úlohy?
Are you sure you want to relink this communication?,Opravdu chcete přepojit tuto komunikaci?
Are you sure you want to relink this communication to {0}?,Opravdu chcete přepojit tuto komunikaci k {0}?
Are you sure you want to re-enable scheduler?,Opravdu chcete znovu aktivovat plánovač?
Are you sure you want to proceed?,Opravdu chcete pokračovat?
Are you sure you want to merge {0} with {1}?,Opravdu chcete sloučit {0} s {1}?
Are you sure you want to make this attachment {0}?,Opravdu chcete nastavit tuto přílohu jako {0}?
Are you sure you want to login to your Frappe Cloud dashboard?,Opravdu se chcete přihlásit do svého přehledového panelu Frappe Cloud?
Are you sure you want to log out?,Opravdu se chcete odhlásit?
Are you sure you want to go back? Unsaved changes will be lost.,Opravdu chcete přejít zpět? Neuložené změny budou ztraceny.
Are you sure you want to generate a new report?,Opravdu chcete vygenerovat nový přehled?
Are you sure you want to discard the changes?,Opravdu chcete zahodit změny?
Are you sure you want to delete {0} linked item(s)?,Opravdu chcete smazat {0} propojenou/propojené položku/položky?
Are you sure you want to delete {0} linked doc(s)?,Opravdu chcete smazat {0} propojený/propojené dokument/dokumenty?
Are you sure you want to delete {0} items?,Opravdu chcete smazat {0} položek?
Are you sure you want to delete {0} - {1}?,Opravdu chcete smazat {0} - {1}?
Are you sure you want to delete this task?,Opravdu chcete smazat tento úkol?
Are you sure you want to delete this record?,Opravdu chcete smazat tento záznam?
Are you sure you want to delete this organization?,Opravdu chcete smazat tuto organizaci?
Are you sure you want to delete this contact?,Opravdu chcete smazat tento kontakt?
Are you sure you want to delete this attachment?,Opravdu chcete smazat tuto přílohu?
Are you sure you want to delete this Item?,Opravdu chcete smazat tuto položku?
Are you sure you want to delete the tab? All the sections along with fields in the tab will be moved to the previous tab.,Opravdu chcete smazat záložku? Všechny sekce spolu s poli v záložce budou přesunuty do předchozí záložky.
Are you sure you want to delete the section? All the columns along with fields in the section will be moved to the previous section.,Opravdu chcete smazat sekci? Všechny sloupce spolu s poli v sekci budou přesunuty do předchozí sekce.
Are you sure you want to delete the column? All the fields in the column will be moved to the previous column.,Opravdu chcete smazat sloupec? Všechna pole ve sloupci budou přesunuta do předchozího sloupce.
Are you sure you want to delete the attachment?,Opravdu chcete smazat přílohu?
Are you sure you want to delete all {0} rows?,Opravdu chcete smazat všech {0} řádků?
"Are you sure you want to delete ""{0}"" view?","Opravdu chcete smazat zobrazení „{0}""?"
Are you sure you want to convert {0} lead(s) to deal(s)?,Opravdu chcete převést {0} potenciálního zákazníka/zákazníků na obchod/obchody?
Are you sure you want to clear the assignments?,Opravdu chcete vymazat přiřazení?
Are you sure you want to clear demo data? This action cannot be undone.,Opravdu chcete vymazat ukázková data? Tuto akci nelze vrátit zpět.
Are you sure you want to clear assignment for {0} item(s)?,Opravdu chcete vymazat přiřazení pro {0} položek?
Are you sure you want to clear all demo data?,Opravdu chcete vymazat všechna ukázková data?
Are you sure you want to cancel the invitation?,Opravdu chcete zrušit pozvánku?
Archived Columns,Archivované sloupce
Archive,Archivovat
Approximately match the description/party name against parties,Přibližně srovnat popis/název protistrany s protistranami
Approving User cannot be same as user the rule is Applicable To,"Schvalující uživatel nesmí být stejný jako uživatel, na kterého se pravidlo vztahuje"
Approving Role cannot be same as role the rule is Applicable To,"Schvalující role nesmí být stejná jako role, na kterou se pravidlo vztahuje"
Approval Required,Je vyžadováno schválení
Appointment was created. But no lead was found. Please check the email to confirm,Schůzka byla vytvořena. Nebyl však nalezen žádný potenciální zákazník. Pro potvrzení zkontrolujte prosím e-mail.
Appointment Scheduling has been disabled for this site,Plánování schůzek bylo pro tento web zakázáno
Appointment Scheduling Disabled,Plánování schůzek je zakázáno
Appointment Created Successfully,Schůzka byla úspěšně vytvořena
Appointment Confirmation,Potvrzení schůzky
Applying: {0},Aplikování: {0}
Apply to all Documents Types,Použít na všechny typy dokumentů
Apply this rule if the User is the Owner,"Použít toto pravidlo, pokud je uživatel vlastníkem"
Apply discounts and margins on products,Použít slevy a marže na produkty
Apply Module Export Filter,Použít filtr exportu modulu
Apply Filters,Použít filtry
Apply Assignment Rule,Použít pravidlo přiřazení
Applied putaway rules.,Uplatněna pravidla uložení.
Applied on each reading.,Použito při každém odečtu.
Applied Coupon Code,Uplatněný kód kupónu
Application of Funds (Assets),Použití fondů (majetek)
Application is not installed,Aplikace není nainstalována
Applicable on POS Invoice,Platné pro fakturu POS
Applicable if the company is an Individual or a Proprietorship,"Platné, pokud je společnost fyzická osoba nebo živnostník"
Applicable if the company is a limited liability company,"Platné, pokud je společnost s ručením omezeným"
"Applicable if the company is SpA, SApA or SRL","Platné, pokud je společnost SpA, SApA nebo SRL"
Applicable for external driver,Platné pro externího řidiče
Applicable Holiday List,Platný sváteční kalendář
Applicable Document Types,Platné typy dokumentů
"Append as communication against this DocType (must have fields: ""Sender"" and ""Subject""). These fields can be defined in the email settings section of the appended doctype.","Připojit jako komunikaci vůči tomuto DocType (musí mít pole: „Odesílatel"" a „Předmět""). Tato pole lze definovat v sekci nastavení e-mailu připojeného DocType."
Append To can be one of {0},Připojit k může být jedno z: {0}
Appears next to the title in your browser tab. Recommended size is 32x32 px in PNG or ICO,Zobrazuje se vedle názvu v záložce prohlížeče. Doporučená velikost je 32×32 px ve formátu PNG nebo ICO
Appears in the left sidebar. Recommended size is 32x32 px in PNG or SVG,Zobrazuje se v levém postranním panelu. Doporučená velikost je 32×32 px ve formátu PNG nebo SVG
Appearance,Vzhled
App {} is not installed,Aplikace {} není nainstalována
App {0} is not installed,Aplikace {0} není nainstalována
App not found for module: {0},Pro modul nebyla nalezena žádná aplikace: {0}
"Apart from System Manager, roles with Set User Permissions right can set permissions for other users for that Document Type.",Kromě systémového správce mohou oprávnění pro ostatní uživatele k danému typu dokumentu nastavovat role s právem Nastavit uživatelská oprávnění.
"Any one of following filters required: warehouse, Item Code, Item Group","Je vyžadován alespoň jeden z následujících filtrů: sklad, kód položky, skupina položek"
Any failed lead syncs will show up here,Případné neúspěšné synchronizace potenciálních zákazníků se zobrazí zde
"Another {0} with name {1} exists, select another name","Jiný záznam {0} s názvem {1} již existuje, zvolte jiný název"
Another transaction is blocking this one. Please try again in a few seconds.,Tuto transakci blokuje jiná transakce. Zkuste to prosím znovu za několik sekund.
Another Sales Person {0} exists with the same Employee id,Jiný obchodní zástupce {0} s totožným ID zaměstnance již existuje
Another Payment Request is already processed,Jiná žádost o platbu je již zpracována
"Another Cost Center Allocation record {0} applicable from {1}, hence this allocation will be applicable upto {2}","Jiný záznam alokace nákladového střediska {0} platný od {1}, tato alokace proto bude platit do {2}"
Another Budget record '{0}' already exists against {1} '{2}' and account '{3}' with overlapping fiscal years.,Jiný záznam rozpočtu '{0}' již existuje pro {1} '{2}' a účet '{3}' s překrývajícími se fiskálními roky.
Annual Revenue should be a number,Roční tržby musí být číslo
Annual Budget for Account {0} against {1}: {2} is {3}. It will be exceeded by {4},Roční rozpočet pro účet {0} vůči {1}: {2} je {3}. Bude překročen o {4}
Annual Budget for Account {0} against {1} {2} is {3}. It will be collectively ({4}) exceeded by {5},Roční rozpočet pro účet {0} vůči {1} {2} je {3}. Bude kolektivně ({4}) překročen o {5}
Annual Billing: {0},Roční fakturace: {0}
And,A
Ancestors Of,Předkové záznamu
Analysis Chart,Analytický graf
An unexpected error occurred while authorizing {}.,Při autorizaci {} došlo k neočekávané chybě.
An image with 1:1 & 2:1 ratio is preferred,Preferujte obrázek s poměrem stran 1:1 nebo 2:1
An error occurred while updating the document,Při aktualizaci dokumentu došlo k chybě
An error occurred while setting Session Defaults,Při nastavování výchozích hodnot relace došlo k chybě
An error occurred for certain Items while creating Material Requests based on Re-order level. Please rectify these issues :,Při vytváření požadavků na materiál na základě minimální zásoby došlo u některých položek k chybě. Opravte prosím tyto problémy:
An error occurred during the update process,Během procesu aktualizace došlo k chybě
An error occurred,Došlo k chybě
An error has been appeared while reposting item valuation via {0},Při opětovném zaúčtování ocenění položky přes {0} došlo k chybě
An email will be sent to notify the User with the role 'Purchase Manager' when an automatic Material Request is created.,Při vytvoření automatického požadavku na materiál bude uživateli s rolí 'Nákupní manažer' odeslán e-mail s upozorněním.
An Item Group is a way to classify items based on types.,Skupina položek je způsob třídění položek podle typů.
An Error Occurred,Došlo k chybě
Amt,Čás.
Amount {0} {1} transferred from {2} to {3},Částka {0} {1} převedena z {2} do {3}
Amount {0} {1} as adjustment to {2},Částka {0} {1} jako vyrovnání vůči {2}
Amount {0} {1} adjusted against {2} {3},Částka {0} {1} vyrovnána vůči {2} {3}
Amount to Bill,Částka k fakturaci
Amount in {0},Částka v {0}
Amount in transaction currency,Částka v měně transakce
Amount in party's bank account currency,Částka v měně bankovního účtu protistrany
Amount after discount,Částka po slevě
Amount Delivered,Doručená částka
Amount (AED),Částka (AED)
Amendment naming rules updated.,Pravidla pojmenování oprav byla aktualizována.
Amendment Not Allowed,Oprava není povolena
Amending,Opravování
Always use this email address as sender address,Vždy používat tuto e-mailovou adresu jako adresu odesílatele
"Always add ""Draft"" Heading for printing draft documents","Vždy přidávat nadpis „Koncept"" při tisku konceptů dokumentů"
"Alternatively, you can download the template and fill your data in.",Případně si můžete stáhnout šablonu a vyplnit data do ní.
Alternative item must not be same as item code,Alternativní položka nesmí být stejná jako kód položky
Alternative Items,Alternativní položky
Alternative For Item,Alternativa k položce
Alternate Item,Alternativní položka
Also you can't switch back to FIFO after setting the valuation method to Moving Average for this item.,Po nastavení metody ocenění na klouzavý průměr pro tuto položku nelze přepnout zpět na FIFO.
Also adding the status dependency field {0},Přidává se také pole závislosti stavu {0}
Also adding the dependent currency field {0},Přidává se také závislé pole měny {0}
"Already set default in pos profile {0} for user {1}, kindly disabled default","Výchozí hodnota již nastavena v POS profilu {0} pro uživatele {1}, deaktivujte prosím výchozí"
Already record exists for the item {0},Záznam pro položku {0} již existuje
Already in the following Users ToDo list:{0},Již v seznamu úkolů těchto uživatelů:{0}
Already amended as {0},Již opraveno jako {0}
Already Registered,Již zaregistrováno
Already Picked,Již zkompletováno
Allows users to submit Supplier Quotations with zero quantity. Useful when rates are fixed but the quantities are not. Eg. Rate Contracts.,"Umožňuje uživatelům odesílat nabídky dodavatele s nulovým množstvím. Užitečné, pokud jsou sazby pevné, ale množství nikoli. Např. rámcové smlouvy."
Allows users to submit Request for Quotations with zero quantity. Useful when rates are fixed but the quantities are not. Eg. Rate Contracts.,"Umožňuje uživatelům odesílat poptávky s nulovým množstvím. Užitečné, pokud jsou sazby pevné, ale množství nikoli. Např. rámcové smlouvy."
Allows users to submit Purchase Orders with zero quantity. Useful when rates are fixed but the quantities are not. Eg. Rate Contracts.,"Umožňuje uživatelům odesílat nákupní objednávky s nulovým množstvím. Užitečné, pokud jsou sazby pevné, ale množství nikoli. Např. rámcové smlouvy."
Allows users to enable the mask property for any field of the respective doctype.,Umožňuje uživatelům aktivovat vlastnost maskování pro libovolné pole příslušného DocType.
Allows to keep aside a specific quantity of inventory for a particular order.,Umožňuje vyhradit konkrétní množství zásob pro určitou objednávku.
Allows the user to view the document.,Umožňuje uživateli zobrazit dokument.
Allows the user to use Data Import tool to create / update records.,Umožňuje uživateli používat nástroj Import dat k vytváření a aktualizaci záznamů.
Allows the user to search and see records.,Umožňuje uživateli vyhledávat a zobrazovat záznamy.
Allows the user to export data from the Report view.,Umožňuje uživateli exportovat data ze zobrazení přehledů.
Allows the user to email from the document.,Umožňuje uživateli odesílat e-maily z dokumentu.
Allows the user to edit existing records they have access to.,"Umožňuje uživateli upravovat existující záznamy, ke kterým má přístup."
Allows the user to delete documents.,Umožňuje uživateli mazat dokumenty.
Allows the user to create new documents.,Umožňuje uživateli vytvářet nové dokumenty.
Allows the user to access reports related to the document.,Umožňuje uživateli přístup k přehledům souvisejícím s dokumentem.
Allows skipping authorization if a user has active tokens.,"Umožňuje přeskočit autorizaci, pokud má uživatel aktivní tokeny."
Allows sharing document access with other users.,Umožňuje sdílet přístup k dokumentu s dalšími uživateli.
Allows printing or PDF download of documents.,Umožňuje tisk nebo stažení dokumentů ve formátu PDF.
Allows enabled Social Login Key Base URL to be shown as authorization server.,Umožňuje zobrazit aktivovanou základní URL klíče sociálního přihlášení jako autorizační server.
"Allowing DocType, DocType. Be careful!","Povolení DocType, DocType. Postupujte opatrně!"
Allowed special characters are '/' and '-',Povolené speciální znaky jsou '/' a '-'
Allowed primary roles are 'Customer' and 'Supplier'. Please select one of these roles only.,"Povolené primární role jsou „Zákazník"" a „Dodavatel"". Vyberte prosím pouze jednu z těchto rolí."
"Allow users to log in without a password, using a login link sent to their email",Povolit uživatelům přihlášení bez hesla pomocí přihlašovacího odkazu zaslaného na e-mail
Allow user to login only before this hour (0-24),Povolit uživateli přihlášení pouze před touto hodinou (0–24)
Allow user to login only after this hour (0-24),Povolit uživateli přihlášení pouze po této hodině (0–24)
Allow transferring raw materials even after the Required Quantity is fulfilled,Povolit převod surovin i po splnění požadovaného množství
Allow to make Quality Inspection after Purchase / Delivery,Povolit provedení kontroly kvality po nákupu / doručení
Allow to edit stock UOM qty for Sales documents,Povolit úpravu množství v skladové MJ pro prodejní doklady
Allow to edit stock UOM qty for Purchase documents,Povolit úpravu množství v skladové MJ pro nákupní doklady
Allow this item to be used in sales transactions.,Povolit použití této položky v prodejních transakcích.
Allow this item to be used in purchase transactions.,Povolit použití této položky v nákupních transakcích.
Allow substituting this item with an alternative from the Item Alternative list when stock is unavailable.,Povolit nahrazení této položky alternativou ze seznamu alternativních položek při nedostupnosti zásoby.
"Allow stock to go below zero for this item, even if negative stock is disabled in Stock Settings.","Povolit zásoby pod nulou pro tuto položku, i když je záporný stav skladu zakázán v nastavení skladu."
Allow sending usage data for improving applications,Povolit odesílání dat o využití pro zlepšení aplikací
Allow saving if mandatory fields are not filled,Povolit uložení i když nejsou vyplněna povinná pole
Allow same Item to be added multiple times in a transaction,Povolit přidání stejné položky vícekrát do jedné transakce
Allow sales transactions with zero quantities if the rate is fixed but the quantities are not. e.g. Rate Contracts,"Povolit prodejní transakce s nulovým množstvím, pokud je sazba pevná, ale množství nikoli. Např. rámcové smlouvy."
Allow multiple Sales Orders against a customer's Purchase Order,Povolit více prodejních objednávek vůči nákupní objednávce zákazníka
Allow multi-currency invoices against single party account ,Povolit víceměnové faktury vůči jednomu účtu protistrany 
Allow material consumptions without immediately manufacturing finished goods against a Work Order,Povolit spotřebu materiálu bez okamžité výroby hotových výrobků vůči výrobnímu příkazu
Allow existing Serial No to be Manufactured/Received again,Povolit opětovnou výrobu/příjem existujícího sériového čísla
Allow editing even if the doctype has a workflow set up.\n\nDoes nothing if a workflow isn't set up.,"Povolit úpravy i v případě, že má DocType nastaven workflow.\n\nNemá efekt, pokud workflow není nastaven."
Allow approval for creator of the document,Povolit schválení tvůrcem dokumentu
Allow Variant UOM to be different from Template UOM,"Povolit, aby se MJ varianty lišila od MJ šablony"
Allow UOM with conversion rate defined in Item,Povolit MJ s konverzním faktorem definovaným v položce
Allow Sending Usage Data for Improving Applications,Povolit odesílání dat o využití pro zlepšení aplikací
Allow Sales Order creation for expired Quotation,Povolit vytvoření prodejní objednávky pro expirovanou nabídku
Allow Sales Invoice Creation Without Sales Order,Povolit vytvoření prodejní faktury bez prodejní objednávky
Allow Sales Invoice Creation Without Delivery Note,Povolit vytvoření prodejní faktury bez dodacího listu
Allow Resetting Service Level Agreement from Support Settings.,Povolit resetování SLA z nastavení podpory.
Allow Request for Quotation with Zero Quantity,Povolit poptávku s nulovým množstvím
Allow Purchase Invoice Creation Without Purchase Receipt,Povolit vytvoření přijaté faktury bez příjemky
Allow Purchase Invoice Creation Without Purchase Order,Povolit vytvoření přijaté faktury bez nákupní objednávky
Allow Multiple Material Consumption,Povolit vícenásobnou spotřebu materiálu
Allow Item to be added multiple times in a transaction,Povolit přidání položky vícekrát do jedné transakce
Allow Item to Be Added Multiple Times in a Transaction,Povolit přidání položky vícekrát do jedné transakce
Allow Google Contacts Access,Povolit přístup ke Google Kontaktům
Allow Google Calendar Access,Povolit přístup ke Google Kalendáři
Allow Editing of Items and Quantities in Work Order,Povolit úpravu položek a množství ve výrobním příkazu
Allow Alternative Item must be checked on Item {},U položky {} musí být zaškrtnuta volba Povolit alternativní položku
Allow API Indexing Access,Povolit přístup pro indexování API
Allotted Qty,Přidělené množství
Allocated amount cannot be negative,Přidělená částka nesmí být záporná
Allocated amount cannot be greater than unadjusted amount,Přidělená částka nesmí být větší než nevyrovnaná částka
Allocated To:,Přiděleno komu:
Allocate Payment Request,Přidělit žádost o platbu
Allocate Payment Amount,Přidělit částku platby
Allocate,Přidělit
All-uppercase is almost as easy to guess as all-lowercase.,Samá velká písmena se dají uhodnout téměř stejně snadno jako samá malá.
All these items have already been Invoiced/Returned,Všechny tyto položky byly již vyfakturovány/vráceny
All the items have been already returned.,Všechny položky byly již vráceny.
"All possible Workflow States and roles of the workflow. Docstatus Options: 0 is ""Saved"", 1 is ""Submitted"" and 2 is ""Cancelled""","Všechny možné stavy workflow a role. Možnosti stavu dokumentu: 0 = ""Uloženo"", 1 = ""Odesláno"", 2 = ""Stornováno"""
All linked Sales Orders must be subcontracted.,Všechny propojené prodejní objednávky musí být subdodávány.
All items must be linked to a Sales Order or Subcontracting Inward Order for this Sales Invoice.,Všechny položky musí být propojeny s prodejní objednávkou nebo příchozí subdodávkovou objednávkou pro tuto prodejní fakturu.
All items in this document already have a linked Quality Inspection.,Všechny položky v tomto dokumentu již mají propojenou kontrolu kvality.
All items have already been transferred for this Work Order.,Všechny položky pro tento výrobní příkaz již byly převedeny.
All items have already been received,Všechny položky již byly přijaty
All items have already been Invoiced/Returned,Všechny položky již byly vyfakturovány/vráceny
All items are already requested,Všechny položky jsou již vyžádány
All fields are necessary to submit the comment.,K odeslání komentáře jsou nutná všechna pole.
All customizations will be removed. Please confirm.,Všechna přizpůsobení budou odstraněna. Potvrďte prosím.
All communications including and above this shall be moved into the new Issue,Tato a všechny nadřazené komunikace budou přesunuty do nového tiketu
All available priorities have already been added,Všechny dostupné priority již byly přidány
All allocations have been successfully reconciled,Všechna přiřazení byla úspěšně odsouhlasena
All active prices for this item across buying and selling price lists.,Všechny aktivní ceny této položky v nákupních i prodejních ceníkách.
All Warehouses,Všechny sklady
All Territories,Všechna teritoria
All Supplier Groups,Všechny skupiny dodavatelů
All Sales Transactions can be tagged against multiple Sales Persons so that you can set and monitor targets.,"Všechny prodejní transakce mohou být označeny více obchodními zástupci, aby bylo možné nastavit a sledovat cíle."
All Results,Všechny výsledky
All Records,Všechny záznamy
All Items,Všechny položky
All Item Groups,Všechny skupiny položek
All Images attached to Website Slideshow should be public,Všechny obrázky připojené k prezentaci na webu musí být veřejné
All Departments,Všechna oddělení
All Customer Groups,Všechny skupiny zákazníků
All BOMs,Všechny kusovníky
All Accounts,Všechny účty
Align Value,Zarovnat hodnotu
Alias must be a string,Alias musí být řetězec
Aggregate a group of Items into another Item. This is useful if you are maintaining the stock of the packed items and not the bundled item,"Sloučí skupinu položek do jiné položky. Tato funkce je užitečná, pokud evidujete sklad zabalených položek, nikoli složeného produktu."
Aggregate Function field is required to create a dashboard chart,K vytvoření grafu přehledového panelu je vyžadováno pole agregační funkce
Aggregate Field is required to create a number card,K vytvoření číselné karty je vyžadováno pole agregace
"Agent is unavailable to take the call, please call after some time.","Agent není k dispozici pro přijetí hovoru, zavolejte prosím za chvíli."
Ageing Report based on {0} up to {1},Přehled stáří pohledávek/závazků na základě {0} do {1}
Ageing Range,Rozsah stáří
Age (Days),Stáří (dny)
Age,Stáří
Against Supplier Invoice {0},Vůči faktuře dodavatele {0}
Against Journal Entry {0} is already adjusted against some other voucher,Vůči účetnímu zápisu {0} je již provedeno vyrovnání s jiným dokladem
Against Journal Entry {0} does not have any unmatched {1} entry,Vůči účetnímu zápisu {0} neexistuje žádný nespárovaný zápis {1}
Against Customer Order {0},Vůči objednávce zákazníka {0}
"After save, please refresh the page to apply the changes.","Po uložení obnovte prosím stránku, aby se změny projevily."
After,Po
Advanced Search,Rozšířené vyhledávání
Advance payments allocated against orders will only be fetched,Budou načteny pouze zálohy přidělené vůči objednávkám
Advance paid against {0} {1} cannot be greater than Grand Total {2},Záloha zaplacená vůči {0} {1} nesmí být vyšší než celková suma {2}
Advance Payment,Záloha
Advance Account: {0} must be in either customer billing currency: {1} or Company default currency: {2},Zálohový účet: {0} musí být v měně fakturace zákazníka: {1} nebo ve výchozí měně společnosti: {2}
Administrator can't follow,Správce nemůže sledovat
Administrator accessed {0} on {1} via IP Address {2}.,Správce přistoupil k {0} dne {1} z IP adresy {2}.
Administrator Logged In,Správce se přihlásil
Administrator,Správce
Administrative Expenses,Správní náklady
Administration,Správa
Adjustment based on Purchase Invoice rate,Vyrovnání na základě sazby přijaté faktury
Adjustment Against,Vyrovnání vůči
Adds a custom field to a DocType,Přidá vlastní pole k DocType
Adds a custom client script to a DocType,Přidá vlastní klientský skript k DocType
"Adds a clear (×) button to Link fields, allowing users to quickly remove the selected value.","Přidá tlačítko vymazání (×) k polím odkazu, které uživatelům umožní rychle odebrat vybranou hodnotu."
Addresses added here will be used as the Reply-To header for outgoing emails sent from this account.,Adresy zadané zde budou použity jako hlavička Reply-To pro odchozí e-maily odeslané z tohoto účtu.
Addresses,Adresy
Address used to determine Tax Category in transactions,Adresa použitá k určení kategorie daně v transakcích
Address needs to be linked to a Company. Please add a row for Company in the Links table.,Adresa musí být propojena se společností. Přidejte prosím řádek pro společnost do tabulky odkazů.
Address and other legal information you may want to put in the footer.,"Adresa a další právní informace, které chcete uvést v zápatí."
Address Title is mandatory.,Název adresy je povinný.
Additional {0} {1} of item {2} required as per BOM to complete this transaction,Dle kusovníku je k dokončení této transakce zapotřebí dalších {0} {1} položky {2}
Additional information regarding the customer.,Dodatečné informace o zákazníkovi.
"Additional Transferred Qty {0}\n					cannot be greater than {1}.\n					To fix this, increase the percentage value\n					of the field 'Transfer Extra Raw Materials to WIP'\n					in Manufacturing Settings.",Dodatečně převedené množství {0}\n					nesmí být větší než {1}.\n					Pro nápravu zvyšte procentní hodnotu\n					pole 'Přenést extra suroviny do WIP'\n					v nastavení výroby.
Additional Material Transfer,Dodatečný převod materiálu
